en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
bradley,taylor,5,0.6577715219114157,0.0780877322139803,0.8938822447686802,6018,no,2776
preston,leeds,6,0.6623164592627806,0.0404594273617281,0.942429118397818,6241,no,1102
healthy,terveitä,7,0.6369600231592965,0.0525324350076688,0.923809993299524,6657,no,1284843
acquire,hankkimaan,0,0.7416439897503283,0.0,1.0,7704,no,590828
constructive,kommenttipyynnössä,8,0.5911784052002524,0.01857005512062,0.9695447281476564,7500,no,84098
rachel,kate,5,0.6866413299766845,0.0821372468384274,0.8931587724794506,5910,no,6256
walsh,taylor,1,0.7197283364452162,0.017851855361445,0.975796726159744,6995,no,909
determining,määrittämisen,2,0.7138273093034915,0.02247632621443,0.9694741066997176,7495,no,213879
halifax,southamptonissa,6,0.6143466727090955,0.0333029668881176,0.9485787301467048,6398,no,2858
sailed,purjehtineen,2,0.740153619149846,0.0899348346706309,0.8916563237848854,5927,no,39406
cognitive,kognitiivisessa,4,0.7462876895756563,0.0265696450745186,0.9656215398582648,7033,no,125332
dying,menehtyä,4,0.6716914221385838,0.0592441783810016,0.9189474717897338,5979,no,211988
trainer,harjoittelija,7,0.5556541107751682,0.0354268399739222,0.940064317875538,6877,no,182315
ucla,harvardin,3,0.6185592903316901,0.0512512289758061,0.9234839891305472,7625,no,1145
bicycle,polkupyörällä,3,0.655321837327469,0.0038374658488958,0.9941782421481364,6473,no,131062
bacteria,bakteerit,2,0.778866685751895,0.0253579282428482,0.9684690970637042,6650,yes,272230
riley,dailey,2,0.653118041552149,0.053936284290227,0.9237169163402432,7672,no,1765
concentrated,keskittää,6,0.5168499237188353,0.0212974685135172,0.960424469539524,6916,no,128634
poles,latvialaiset,8,0.4523035329939646,0.0699589489654961,0.8660463820739731,7297,no,65162
civilization,sivilisaatioita,5,0.6962595667841502,0.0924298432722774,0.8828057761474641,7299,no,114925
myanmar,myanmar,1,0.7360162416170659,0.0145214748820374,0.9806519052103428,7647,no,1056
nathan,mike,9,0.6202880105577918,0.1166358342314241,0.8417260683635692,5902,no,2726
cruiser,taisteluristeilijä,6,0.7730443733150956,0.0385646041714295,0.9524837634363528,7545,no,19674
nephew,setänsä,8,0.7988484564046435,0.0562975228291259,0.9341661842583068,5841,no,46102
mvp,tähdistöottelussa,0,0.7554528827145128,0.0,1.0,7536,no,1055
strictly,noudattavan,4,0.5730893189737234,0.021353006769299,0.9640789260041184,6097,no,151931
drag,pyöriminen,5,0.4489869655163096,0.0407643990928822,0.9167651138135958,7246,no,165761
releasing,studioalbumiaan,6,0.5468626435665491,0.0468448585849613,0.9210977486132442,6585,no,125720
cambodia,kambodžan,0,0.8015793155933266,0.0,1.0,7589,yes,1318
nacional,internacional,3,0.7337804437002476,0.0819657392334968,0.8995205359849607,6036,no,426
loading,asentaminen,4,0.5788491323869228,0.0349012733251329,0.9431344191379532,7391,no,130271
teen,teinitytön,1,0.5924522806591825,0.0539188367655137,0.9165822306845332,6069,no,200462
gather,kerääntyä,5,0.6036784490422078,0.0816068716588001,0.8809154826557194,7601,no,252209
gaelic,irlantilaiset,5,0.6087460075798339,0.0268222756808258,0.95779796382661,6012,no,1046
wwe,heavyweight,9,0.6398661499212182,0.1679494495962152,0.7920943223966662,6806,no,11229
deposits,kallioperästä,2,0.6207540945268493,0.0055026571544299,0.991213416638372,7605,no,154243
faction,liittouma,7,0.6071421216468678,0.0347087817489693,0.9459239185216758,7507,no,33135
ultra,elektro,9,0.3723724601648968,0.1304574964466502,0.7405534520541045,7522,no,68670
rod,pyörän,5,0.4097497532298879,0.024193086890307,0.9442482173836396,6022,no,113157
rape,raiskauksia,6,0.6533738183839977,0.0617691126947264,0.913626898889214,6169,no,116601
informal,tämänkaltainen,9,0.4794316021561344,0.0478648528874123,0.909225915650316,7319,no,136439
jeremy,david,3,0.6467063026330528,0.0237566043606669,0.9645668625171392,6015,no,4991
stuck,mennyt,8,0.5172345263468141,0.0498212417740587,0.9121404902746022,7537,no,350927
potter,harry,4,0.508007368326754,0.0481604938361991,0.9134065502294548,6324,no,15429
genuine,mielikuvan,9,0.5487738122157889,0.0472851263916992,0.920670384539209,7701,no,377106
atlético,madridilaisseura,4,0.7675034340072782,0.0651620500869505,0.9217428231004032,7690,no,0
hopkins,harvardin,6,0.5927052374610786,0.1268546282220766,0.8237052477883269,6432,no,1294
apollo,apollossa,1,0.6579322702327508,0.0848307034219172,0.8857903443887101,6807,no,2219
sixteen,yksitoista,1,0.7621450844119626,0.0214808791217298,0.9725878414940928,5951,no,62210
pastor,pastori,0,0.7401732230662756,0.0,1.0,6672,yes,103447
extends,rajoittuvat,6,0.6247666932538586,0.1635207350023607,0.7925620412796801,6347,no,127925
burke,mckinney,8,0.6250147720580851,0.0292465913363177,0.9552983058871424,6582,no,1716
stefan,stefan,0,0.7472458943344298,0.0,1.0,7368,yes,1228
ethiopia,afrikan,9,0.6735716887553576,0.1196286687434833,0.8491822808543577,6601,no,1566
wet,kuivassa,8,0.5963609260191927,0.044028847019838,0.9312467986318786,5856,no,341579
bang,dong,9,0.4493426499235468,0.1676010770012337,0.7283365245698201,7150,no,78568
twins,siskonsa,9,0.4905354038135158,0.066545940577395,0.8805453795079898,6177,no,79071
sara,olivia,9,0.5792947773497608,0.0809019947212021,0.8774577548032813,7129,no,3501
gaelic,irlantilaista,0,0.6355682832606597,0.0,1.0,6012,no,1046
soprano,bassolaulaja,9,0.6870417461604091,0.1451939509067965,0.8255374632229076,7199,no,14198
trick,voittomaali,8,0.4786510468587548,0.0882796277773505,0.8442849686445095,6146,no,219033
outline,yksityiskohtaisempaa,5,0.492757741580863,0.0346010031863317,0.934388111452278,6863,no,145869
madonna,madonnaa,2,0.6801856464515961,0.0686667774576241,0.9083039925287758,7327,no,3155
hosting,isännöimä,2,0.5258423289653642,0.055385688828889,0.9047091896239338,6186,no,619516
theodore,fredrick,7,0.5105016537640789,0.1083724203311661,0.8248877681786884,6770,no,1392
adolf,voldemar,5,0.6336591453140674,0.1390978126698149,0.8199979809528727,7702,no,2475
prehistoric,esihistoriallisten,5,0.7185614305876026,0.0183545626503897,0.9750927340174282,7375,no,24750
upgraded,päivitettiin,2,0.6058998518427021,0.0398465305364674,0.9382938385350948,7072,no,102777
knee,nilkkansa,5,0.6487379733120995,0.0469432438330461,0.9325219041766194,6665,no,223033
marsh,rantojen,6,0.409584011518763,0.0461116071532884,0.8988105102092865,6286,no,17766
humor,huumoristaan,6,0.6256878302300466,0.0908151680881311,0.873252214852836,7326,no,176017
rises,laskee,7,0.6245111823780624,0.1528724823596993,0.8033500196955278,7407,no,115702
mistakes,virheet,3,0.6463314003667768,0.0671037656418239,0.9059427277502397,6940,yes,294825
trap,ampua,9,0.4895619892199563,0.0352643705711063,0.9328075468900888,7077,no,132686
zagreb,zagrebissa,5,0.7090454233026386,0.0280966913831078,0.9618842950045176,7378,no,599
lunar,auringonpimennyksen,7,0.633242767549074,0.1145766490721621,0.8467856724156252,7337,no,47698
horizontal,pystysuoraa,7,0.707059523097442,0.0471582629715485,0.9374739447377142,6150,no,115365
pond,lammen,6,0.5633951446630967,0.094216120407098,0.8567297651188485,6458,no,114161
translator,kääntäjää,7,0.6367289143961232,0.1754616987665997,0.7839648773046755,7195,no,36655
speaks,puhuvan,4,0.6238718104616225,0.1293585416423249,0.8282616449523091,6243,no,217215
cage,undertaker,2,0.5002556893248357,0.0845735729947098,0.8553875832763999,7559,no,94136
hub,keskus,7,0.5220793850885591,0.1022670978055593,0.8362013711817408,6794,no,116291
shoes,kenkiä,1,0.6832139781262916,0.0275975519399784,0.9611745859870824,7408,yes,1042624
rpm,hevosvoimaa,1,0.6146120548545917,0.0622616055725233,0.908015913142143,7222,no,41601
battalions,pataljoonat,1,0.8233081789093191,0.0002765617443194,0.9996641975856668,7502,yes,9552
marble,marmorin,3,0.6975575638707009,0.0371604662308137,0.9494221392311832,6901,no,78932
abolished,lakkautetuksi,3,0.6365353462154829,0.0938230796889065,0.8715383072732718,6134,no,29215
tonight,show,5,0.5538838341340504,0.1281121851331139,0.8121511247664227,6753,no,329326
complicated,monimutkaiseksi,8,0.6440675012610138,0.06252129026018,0.911516725130072,5901,no,388795
fees,korvausta,2,0.6968282826112306,0.0094778634395269,0.9865810831570396,6969,no,777365
drag,rattaan,2,0.461506871124241,0.0282444934849507,0.942328913146594,7246,no,165761
budapest,budapest,7,0.7386818905523913,0.0610349165993333,0.92367933741856,6271,yes,1009
clothes,vaatteitaan,3,0.697570239505857,0.0713779892013773,0.907174518990207,6858,no,638022
favourite,suosikkiaan,9,0.5114177198664988,0.1219514290269602,0.8074560005961483,6327,no,285285
stamp,postimerkin,1,0.6231666123106587,0.0103325647076657,0.9836896951369412,6892,no,105708
trademark,tavaramerkkejä,7,0.6517890672156049,0.0749865811120655,0.8968229311416643,7452,no,113189
crowned,kruunattiin,0,0.7042872590932805,0.0,1.0,7294,no,33215
endangered,uhanalaisia,0,0.7349059854610417,0.0,1.0,6337,no,71370
mediation,kommenttipyynnöstä,5,0.6641423132198623,0.0154200862626893,0.977308800083067,6164,no,66004
casino,hotelin,8,0.5611099794358954,0.1333519760058893,0.8079779965468995,6756,no,453078
paragraphs,johdantoa,0,0.7046394851847574,0.0,1.0,7000,no,78042
walks,kävelevät,6,0.5234982951785356,0.0897582686305344,0.853636676837136,7478,no,228919
organize,koordinoimaan,7,0.6341426963727086,0.116536412700364,0.8447586841143595,7640,no,192426
sketch,sketseistä,2,0.5200981413511194,0.0245432470182268,0.9549368675566337,7268,no,66752
memphis,tennesseen,7,0.6378923029441967,0.0601025586879805,0.9138925485104032,5996,no,10784
maple,leafsissa,9,0.4693478687775766,0.1070166523788589,0.8143247051984784,7346,no,49738
honored,kunniapalkinnon,1,0.6565679774911359,0.0079764960724321,0.9879970470152905,6656,no,141792
advisor,apulaisjohtajaksi,7,0.6883482526553881,0.136492680072738,0.8345224216488695,6275,no,145984
nathan,jonathan,2,0.6722839519244851,0.0646398928647308,0.9122841616242992,5902,no,2726
panels,pylväitä,4,0.5604763329037261,0.0759612058888691,0.8806462515819268,7310,no,276890
sustainable,ympäristöasioista,6,0.6393886106159462,0.0304693295025499,0.9545137443662158,6080,no,371619
geneva,pariisissa,8,0.586555898879047,0.1549722596439239,0.7910096091932519,6496,no,2905
compounds,yhdisteen,5,0.7594317907803331,0.0518522341946701,0.9360862132145796,6107,no,144323
automated,automaattisen,8,0.5925999787586639,0.0507370339158557,0.9211345952179424,6692,no,168907
breed,koirarotu,9,0.646603204919377,0.0936944245148081,0.8734368167754103,6261,no,173187
reveal,paljastaisi,4,0.6803314990701654,0.082375252085925,0.8919961676475752,6067,no,308012
builder,rakentaja,0,0.7092685278800726,0.0,1.0,7018,yes,99079
trainer,ammattilaisnyrkkeilijä,8,0.5470564967819272,0.0440244539671632,0.9255187400112116,6877,no,182315
violated,kumottiin,6,0.6554225420620361,0.0556631140177719,0.9217209438246288,7584,no,76507
jackie,danny,4,0.63988162616476,0.0922058746778025,0.8740507458853178,7169,no,3044
suburban,esikaupungeissa,5,0.586885091847439,0.0326127457573939,0.9473561588471644,6459,no,61497
philosophers,filosofeista,3,0.7298292326699336,0.0850757368146251,0.8956004196803009,7075,no,39041
bicycle,polkupyörä,2,0.6563776368623849,0.0027816663139799,0.9957799786780288,6473,yes,131062
minimal,oleellinen,8,0.5438947354383337,0.0365309099113257,0.937061861060052,6077,no,282593
economist,ekonomisti,2,0.7714969150079243,0.0658386478206884,0.9213712509734112,7026,no,57898
runway,lentokentästä,7,0.6076721578247107,0.0972848233821633,0.8619989219546228,6808,no,53095
defended,puolustautui,7,0.7109399025611334,0.1242712558255596,0.8512097754230152,5919,no,62483
ussr,neuvostoliittoa,3,0.7944180268806847,0.0482972877214178,0.942688489357498,6114,no,833
summaries,kommentteja,2,0.7116568964600093,0.0270157626467187,0.9634266108083804,6376,no,28159
crucial,tärkeässä,0,0.6901869239567779,0.0,1.0,7371,no,544044
enlisted,värväytyi,0,0.7127300306317469,0.0,1.0,6460,yes,37666
saxon,anglosaksisen,2,0.5920310032144629,0.0198324383080229,0.9675868225454451,6514,no,1671
delay,viivästymisestä,4,0.6324514789593679,0.0277170234677396,0.9580152288910512,6215,no,283570
chains,telaketjut,7,0.4527565299056765,0.1146703701400725,0.7979116426612358,7624,no,126905
blogs,keskustelupalstoja,4,0.7062797467430785,0.0398786608815803,0.9465546987421464,6887,no,361395
eliminate,horjuttamaan,8,0.6245783256236561,0.0644502243367817,0.9064621860146692,7308,no,372089
consequence,seurauksen,3,0.5883401250643145,0.0411777663530211,0.9345884097744848,6680,no,216076
formats,digitaalisia,4,0.6509076867806888,0.015622929859857,0.9765608218590168,6415,no,163655
hanging,roikkuu,6,0.5487449507430898,0.0747979245703659,0.8800436545237328,7198,yes,269631
bomber,hävittäjälentokonetta,3,0.7279177064302698,0.0345357089551348,0.9547044996346724,6071,no,28362
hawk,eagle,1,0.5510463962002173,0.045151987221167,0.9242668405740136,7634,no,18041
carpenter,smith,0,0.5519297954519052,0.0,1.0,7229,no,23924
ethics,eettistä,6,0.6603333166369589,0.0886207617185441,0.8816739713693382,6008,no,152610
monarch,monarkki,0,0.6829815541096279,0.0,1.0,6316,no,21965
herman,hermanin,2,0.556620390647028,0.0945587851356501,0.854788376759751,7532,no,1108
tissue,verisuoniston,9,0.7070705920938286,0.0519569521117405,0.9315480017709752,6281,no,345666
bombs,pommia,1,0.768456301247225,0.0067895190476519,0.9912421081547148,7256,no,77834
trace,jäljet,9,0.4280865853641076,0.0440476050828908,0.9067053266335398,6900,no,137102
lou,carole,7,0.5938263731932969,0.0941269345616564,0.8631783094861081,7028,no,1949
remarks,kommentoinut,5,0.5798844585077213,0.0563234732196819,0.911470023539702,6311,no,133993
sketch,piirros,1,0.5369101896295303,0.0077311987398159,0.9858049738692038,7268,yes,66752
consequences,seurauksin,5,0.6488497076948858,0.1578221093020309,0.8043540062059288,6129,no,373148
aboriginal,alkuperäiskansan,3,0.621200116403937,0.0212901429078437,0.9668630884293108,6554,no,28782
extends,ulottuu,0,0.7882874282562193,0.0,1.0,6347,yes,127925
hiding,piiloutuu,5,0.6917205094584697,0.0578458827529826,0.9228275395561434,7614,no,139111
lightning,salamoita,0,0.574769590818965,0.0,1.0,6446,no,78180
portsmouth,portsmouthissa,7,0.7276014357716841,0.0350824180699385,0.9540013625655912,7038,no,982
jorge,eduardo,5,0.7491266502093832,0.0588308359333615,0.9271857282810452,6865,no,529
feeding,ravintonsa,6,0.596877525520914,0.0500066172728429,0.922696177004935,7053,no,225102
uncertain,oletettu,7,0.6209411421412427,0.0969694244776417,0.8649282668531613,6850,no,110198
hopes,haluavansa,7,0.6136763034168617,0.0195650296956736,0.9691033596946258,6356,no,332841
measurement,mittaamiseen,4,0.7255327974744767,0.0263472717264189,0.9649581458457585,6541,no,179748
explorer,tutkimusmatkan,5,0.5559864372113089,0.0747364629067077,0.8815066602263473,6201,no,38234
dancers,tanssilla,6,0.6743325920759659,0.1181812152517446,0.8508780362448931,6972,no,79326
pregnant,raskaana,0,0.7243620823698698,0.0,1.0,6768,yes,379625
mascot,lempinimeä,7,0.4684276447638826,0.1731961842862657,0.7300658478618802,6788,no,21981
spotted,havaitsivat,5,0.4386825524918338,0.0452397604673039,0.906514415112072,6802,no,115863
owns,omistavan,4,0.667799823622402,0.1698615510174971,0.7972193106187824,5938,no,159938
franco,filiberto,4,0.5759214435843536,0.1204518844505416,0.8270297273009488,5978,no,1134
baldwin,stewart,2,0.576277323612023,0.0324969294007549,0.9466190804884896,7432,no,2009
naked,paljaana,4,0.4922589987930614,0.042545220312391,0.9204471116859272,6810,no,176179
bassist,rumpali,2,0.8606312342742788,0.0209139511184479,0.9762758035946496,7258,no,21674
sank,upposivat,2,0.7880946106299835,0.0964513619939961,0.8909594696272529,7459,no,33690
dissolved,lakkautettiin,3,0.5606997438449093,0.0799063419756315,0.8752644663478635,6061,no,54554
lancaster,middlesex,6,0.6247996879774256,0.0572649918017184,0.9160416988308776,6510,no,7852
convoy,joukkojenkuljetussaattuetta,8,0.7631347958074037,0.0439090835562366,0.945592693682456,6735,no,18503
krishna,krishnan,1,0.623244437441959,0.0184637812955094,0.9712271391321182,7290,no,1821
biased,neutraaliutta,5,0.6288953449278019,0.0529955744354829,0.9222814486443556,6818,no,58044
defenders,puolusta,6,0.6277407475374253,0.0939585151013662,0.8698093236816951,6091,no,48721
altered,muuttuneet,3,0.6169894278644001,0.0677259541305691,0.9010888963334744,6270,no,140529
strait,salmen,0,0.7131974990131617,0.0,1.0,7363,yes,8895
kitchen,keittiön,0,0.6812733612833615,0.0,1.0,5862,no,756155
kerry,doherty,3,0.5501238241010589,0.0210580689447771,0.9631324641044122,7023,no,2868
guides,opasta,5,0.4816606268076703,0.1162129202512632,0.8056229100234671,7401,no,237867
stronger,vahvempia,6,0.6621722035670479,0.0504031617273075,0.9292662023104228,5850,no,349797
particle,atomien,8,0.6842591533517972,0.0351351365597195,0.9511601119824832,6721,no,65205
lit,sytytetty,8,0.4192219831191454,0.0617752897765234,0.8715683159602386,6897,no,124561
busy,kiire,9,0.4708581413143541,0.0786206162246609,0.8569178241270253,6550,yes,607913
stability,vakaan,9,0.6121888048671678,0.0660566730438578,0.902606541148921,6370,no,288878
della,della,0,0.8183184725365203,0.0,1.0,7070,yes,11238
surveillance,tiedustelua,3,0.6084280899084464,0.0527449664192342,0.9202251726466398,7650,no,123831
refuses,lupautuu,6,0.7166048620311702,0.0943065352321128,0.8837030339561329,6283,no,76521
adoption,säätämisen,7,0.5405401026760067,0.0256512245993602,0.9546951297844858,6837,no,212733
paying,maksettua,0,0.7243224731556238,0.0,1.0,6301,no,815788
theatres,elokuvateatterin,5,0.6858310856827197,0.037244081072161,0.9484921031940424,7708,no,34249
leicester,norwich,7,0.7362074303853738,0.0494905647929997,0.937010702462383,6987,no,1493
imprisoned,vangittiin,0,0.827762691581443,0.0,1.0,6121,yes,46477
threatening,uhkaamaan,5,0.6339525626263033,0.0320116094675222,0.9519319344659696,7652,no,136409
thames,sussexissa,9,0.5232013842678211,0.15510212002181,0.7713381708321789,6951,no,877
debates,keskusteluja,0,0.697458383449069,0.0,1.0,7318,yes,86744
classics,klassikossa,6,0.5496191325570414,0.0619243794127463,0.8987408447629716,6695,no,65564
beetles,hyönteiset,9,0.643707448748133,0.0267222252147382,0.9601416431095828,6377,no,17842
